Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-SARAH


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (CIS) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160227:2110,0.0,0.0,0.0,-0.51,1.86,0.0
20160227:2210,0.0,0.0,0.0,-1.42,1.72,0.0
20160227:2310,0.0,0.0,0.0,-2.07,1.66,0.0
20160228:0010,0.0,0.0,0.0,-2.36,1.66,0.0
20160228:0110,0.0,0.0,0.0,-2.15,1.72,0.0
20160228:0210,0.0,0.0,0.0,-1.83,1.72,0.0
20160228:0310,0.0,0.0,0.0,-1.58,1.59,0.0
20160228:0410,0.0,0.0,0.0,-1.11,1.66,0.0
20160228:0510,0.0,0.0,0.0,-0.78,1.79,0.0
20160228:0610,0.0,0.0,0.0,-0.49,2.0,0.0
20160228:0710,288.68,78.14,10.74,0.58,2.48,0.0
20160228:0810,140.32,39.9,19.29,1.71,2.76,0.0
20160228:0910,347.12,94.66,26.4,2.93,2.48,0.0
20160228:1010,412.4,112.29,31.45,3.9,2.48,0.0
20160228:1110,655.52,176.38,33.8,5.92,2.9,0.0
20160228:1210,1118.64,292.08,33.08,6.88,2.69,0.0
20160228:1310,589.52,162.5,29.41,8.89,2.76,0.0
20160228:1410,1214.48,321.82,23.32,9.51,2.28,0.0
20160228:1510,362.32,104.06,15.47,9.3,2.41,0.0
20160228:1610,94.72,31.23,6.45,7.83,2.83,0.0
20160228:1710,0.0,0.0,0.0,5.92,3.03,0.0
20160228:1810,0.0,0.0,0.0,4.38,2.97,0.0
20160228:1910,0.0,0.0,0.0,2.84,2.0,0.0
20160228:2010,0.0,0.0,0.0,2.09,1.59,0.0
20160228:2110,0.0,0.0,0.0,1.5,1.66,0.0
20160228:2210,0.0,0.0,0.0,1.07,1.66,0.0
20160228:2310,0.0,0.0,0.0,0.85,1.66,0.0
20160229:0010,0.0,0.0,0.0,0.59,1.79,0.0
20160229:0110,0.0,0.0,0.0,1.07,1.86,0.0
20160229:0210,0.0,0.0,0.0,1.5,2.0,0.0
20160229:0310,0.0,0.0,0.0,1.7,1.93,0.0
20160229:0410,0.0,0.0,0.0,1.87,1.52,0.0
20160229:0510,0.0,0.0,0.0,1.91,1.31,0.0
20160229:0610,0.0,0.0,0.0,2.02,1.31,0.0
20160229:0710,115.6,33.41,10.74,1.71,1.52,0.0
20160229:0810,240.12,66.82,19.29,2.62,1.72,0.0
20160229:0910,308.12,85.38,26.4,3.73,1.72,0.0
20160229:1010,231.68,65.89,31.45,4.39,1.59,0.0
20160229:1110,188.28,54.75,33.8,4.69,0.55,0.0
20160229:1210,1650.12,420.21,33.08,4.61,0.41,0.0
20160229:1310,315.52,88.16,29.41,4.41,0.55,0.0
20160229:1410,224.88,64.03,23.32,4.04,0.55,0.0
20160229:1510,111.88,33.41,15.47,3.57,1.17,0.0
20160229:1610,63.0,19.49,6.45,2.62,1.52,0.0
20160229:1710,0.0,0.0,0.0,1.59,1.45,0.0
20160229:1810,0.0,0.0,0.0,1.14,1.66,0.0
20160229:1910,0.0,0.0,0.0,0.71,2.97,0.0
20160229:2010,0.0,0.0,0.0,0.45,3.1,0.0
20160229:2110,0.0,0.0,0.0,0.21,3.24,0.0
20160229:2210,0.0,0.0,0.0,-0.09,3.38,0.0
20160229:2310,0.0,0.0,0.0,-0.42,3.45,0.0
20160301:0010,0.0,0.0,0.0,-0.8,3.31,0.0
20160301:0110,0.0,0.0,0.0,-1.18,3.17,0.0
20160301:0210,0.0,0.0,0.0,-1.39,3.31,0.0
20160301:0310,0.0,0.0,0.0,-1.59,3.31,0.0
20160301:0410,0.0,0.0,0.0,-1.69,3.38,0.0
20160301:0510,0.0,0.0,0.0,-1.83,3.45,0.0
20160301:0610,0.0,0.0,0.0,-1.87,3.38,0.0
20160301:0710,249.8,66.0,11.07,-1.99,3.72,0.0
20160301:0810,194.88,51.97,19.63,-1.74,3.66,0.0
20160301:0910,201.2,53.83,26.77,-1.28,4.28,0.0
20160301:1010,250.6,66.82,31.83,-0.74,4.28,0.0
20160301:1110,443.28,116.0,34.18,-0.26,4.55,0.0
20160301:1210,225.8,61.25,33.45,0.39,4.14,0.0
20160301:1310,311.64,83.52,29.75,0.68,3.72,0.0
20160301:1410,313.88,84.45,23.63,1.11,3.59,0.0
20160301:1510,732.16,191.24,15.75,1.27,3.1,0.0
20160301:1610,369.36,110.23,6.71,1.4,2.62,0.0
20160301:1710,0.0,0.0,0.0,1.17,2.28,0.0
20160301:1810,0.0,0.0,0.0,0.68,2.28,0.0
20160301:1910,0.0,0.0,0.0,0.09,1.93,0.0
20160301:2010,0.0,0.0,0.0,-0.57,2.07,0.0
20160301:2110,0.0,0.0,0.0,-0.89,2.28,0.0
20160301:2210,0.0,0.0,0.0,-0.8,2.41,0.0
20160301:2310,0.0,0.0,0.0,-0.2,2.62,0.0
20160302:0010,0.0,0.0,0.0,0.38,2.62,0.0
20160302:0110,0.0,0.0,0.0,0.64,2.48,0.0
20160302:0210,0.0,0.0,0.0,0.86,2.41,0.0
20160302:0310,0.0,0.0,0.0,1.17,2.55,0.0
20160302:0410,0.0,0.0,0.0,1.6,2.69,0.0
20160302:0510,0.0,0.0,0.0,1.98,2.9,0.0
20160302:0610,0.0,0.0,0.0,2.31,3.03,0.0
20160302:0710,118.08,34.34,11.4,2.35,2.76,0.0
20160302:0810,438.28,117.69,19.98,2.82,2.48,0.0
20160302:0910,242.32,67.75,27.13,3.2,2.14,0.0
20160302:1010,309.72,85.38,32.21,3.12,1.45,0.0
20160302:1110,292.0,81.67,34.56,4.3,1.52,0.0
20160302:1210,283.12,80.74,33.82,5.99,1.17,0.0
20160302:1310,855.36,231.22,30.1,8.16,0.69,0.0
20160302:1410,159.2,47.33,23.95,5.44,1.24,0.0
20160302:1510,181.52,52.9,16.04,4.88,1.79,0.0
20160302:1610,57.32,18.56,6.98,4.28,1.93,0.0
20160302:1710,0.0,0.0,0.0,4.05,2.69,0.0
20160302:1810,0.0,0.0,0.0,2.98,3.86,0.0
20160302:1910,0.0,0.0,0.0,1.08,3.31,0.0
20160302:2010,0.0,0.0,0.0,0.83,3.66,0.0
20160302:2110,0.0,0.0,0.0,0.71,2.62,0.0
20160302:2210,0.0,0.0,0.0,0.52,2.83,0.0
20160302:2310,0.0,0.0,0.0,0.26,2.62,0.0
20160303:0010,0.0,0.0,0.0,-0.01,2.48,0.0
20160303:0110,0.0,0.0,0.0,-0.48,2.41,0.0
20160303:0210,0.0,0.0,0.0,-0.59,2.69,0.0
20160303:0310,0.0,0.0,0.0,-0.7,3.1,0.0
20160303:0410,0.0,0.0,0.0,-0.67,3.24,0.0
20160303:0510,0.0,0.0,0.0,-0.72,3.1,0.0
20160303:0610,0.0,0.0,0.0,-0.76,2.83,0.0
20160303:0710,182.8,49.81,11.73,-0.65,2.0,0.0
20160303:0810,284.8,76.1,20.33,-0.26,2.76,0.0
20160303:0910,1638.76,414.7,27.5,0.47,2.76,0.0
20160303:1010,667.32,174.57,32.59,1.24,2.62,0.0
20160303:1110,1296.6,331.73,34.95,2.01,2.41,0.0
20160303:1210,1472.08,376.37,34.19,2.47,2.28,0.0
20160303:1310,738.76,194.0,30.44,2.72,1.93,0.0
20160303:1410,565.84,150.52,24.26,2.75,1.72,0.0
20160303:1510,418.68,113.42,16.32,2.66,1.03,0.0
20160303:1610,159.28,48.65,7.24,4.13,0.14,0.0
20160303:1710,0.0,0.0,0.0,3.67,0.55,0.0
20160303:1810,0.0,0.0,0.0,0.5,1.66,0.0
20160303:1910,0.0,0.0,0.0,-0.85,1.66,0.0
20160303:2010,0.0,0.0,0.0,-1.01,1.86,0.0
20160303:2110,0.0,0.0,0.0,-1.22,1.93,0.0
20160303:2210,0.0,0.0,0.0,-0.67,2.28,0.0
20160303:2310,0.0,0.0,0.0,-0.84,2.55,0.0
20160304:0010,0.0,0.0,0.0,-0.47,2.76,0.0
20160304:0110,0.0,0.0,0.0,-0.2,2.62,0.0
20160304:0210,0.0,0.0,0.0,-0.22,2.28,0.0
20160304:0310,0.0,0.0,0.0,-0.36,2.0,0.0
20160304:0410,0.0,0.0,0.0,-0.53,1.86,0.0
20160304:0510,0.0,0.0,0.0,-0.54,1.59,0.0
20160304:0610,0.0,0.0,0.0,-0.73,1.17,0.0
20160304:0710,973.28,255.51,12.06,-0.4,0.76,0.0
20160304:0810,1179.12,302.5,20.68,0.52,1.1,0.0
20160304:0910,1906.44,488.48,27.87,1.89,1.52,0.0
20160304:1010,2628.68,675.02,32.98,2.46,1.86,0.0
20160304:1110,2339.32,600.48,35.33,3.83,2.55,0.0
20160304:1210,1814.68,465.24,34.56,4.66,3.03,0.0
20160304:1310,1133.96,295.03,30.79,5.28,3.24,0.0
20160304:1410,400.52,110.39,24.57,5.53,3.31,0.0
20160304:1510,251.36,71.46,16.61,5.24,3.1,0.0
20160304:1610,110.12,33.92,7.51,4.38,2.76,0.0
20160304:1710,0.0,0.0,0.0,3.45,2.69,0.0
20160304:1810,0.0,0.0,0.0,2.6,2.41,0.0
20160304:1910,0.0,0.0,0.0,1.77,2.69,0.0
20160304:2010,0.0,0.0,0.0,1.36,2.69,0.0
20160304:2110,0.0,0.0,0.0,0.89,2.48,0.0
20160304:2210,0.0,0.0,0.0,0.19,2.0,0.0
20160304:2310,0.0,0.0,0.0,-0.69,1.66,0.0
20160305:0010,0.0,0.0,0.0,-0.26,1.31,0.0
20160305:0110,0.0,0.0,0.0,-0.13,1.17,0.0
20160305:0210,0.0,0.0,0.0,-0.44,1.17,0.0
20160305:0310,0.0,0.0,0.0,-1.35,1.31,0.0
20160305:0410,0.0,0.0,0.0,-2.19,1.38,0.0
20160305:0510,0.0,0.0,0.0,-2.23,1.38,0.0
20160305:0610,19.72,6.13,2.9,-1.03,0.83,0.0
20160305:0710,445.6,117.62,12.4,-0.87,1.66,0.0
20160305:0810,983.0,252.45,21.03,1.12,1.59,0.0
20160305:0910,729.76,192.9,28.24,3.8,1.52,0.0
20160305:1010,355.52,98.37,33.36,4.53,1.66,0.0
20160305:1110,1110.64,290.72,35.72,4.71,1.66,0.0
20160305:1210,331.6,93.73,34.93,6.47,1.72,0.0
20160305:1310,217.8,63.11,31.13,5.75,2.14,0.0
20160305:1410,361.52,100.23,24.89,5.21,2.69,0.0
20160305:1510,111.96,34.34,16.89,5.38,2.62,0.0
20160305:1610,54.32,17.63,7.77,4.15,2.55,0.0
20160305:1710,0.0,0.0,0.0,3.0,2.41,0.0
20160305:1810,0.0,0.0,0.0,2.13,2.21,0.0
20160305:1910,0.0,0.0,0.0,1.88,2.0,0.0
20160305:2010,0.0,0.0,0.0,1.13,2.21,0.0
20160305:2110,0.0,0.0,0.0,0.83,2.07,0.0
20160305:2210,0.0,0.0,0.0,0.67,2.0,0.0
20160305:2310,0.0,0.0,0.0,0.52,2.55,0.0
20160306:0010,0.0,0.0,0.0,0.5,2.55,0.0
20160306:0110,0.0,0.0,0.0,0.37,2.34,0.0
20160306:0210,0.0,0.0,0.0,0.38,2.28,0.0
20160306:0310,0.0,0.0,0.0,0.15,1.93,0.0
20160306:0410,0.0,0.0,0.0,0.09,1.93,0.0
20160306:0510,0.0,0.0,0.0,0.31,2.28,0.0
20160306:0610,4.44,1.75,3.23,0.53,3.31,0.0
20160306:0710,45.68,13.92,12.74,0.75,3.31,0.0
20160306:0810,780.56,200.83,21.39,0.85,4.48,0.0
20160306:0910,583.36,153.19,28.62,1.49,3.66,0.0
20160306:1010,1547.8,390.51,33.75,2.24,3.38,0.0
20160306:1110,300.72,82.59,36.11,3.03,3.38,0.0
20160306:1210,167.68,48.26,35.31,3.61,3.31,0.0
20160306:1310,702.48,183.52,31.48,3.85,3.38,0.0
20160306:1410,1481.04,379.66,25.2,3.91,3.52,0.0
20160306:1510,731.52,193.48,17.18,3.69,3.38,0.0
20160306:1610,247.0,72.05,8.03,3.14,2.97,0.0
20160306:1710,0.0,0.0,0.0,2.07,2.41,0.0
20160306:1810,0.0,0.0,0.0,0.32,2.07,0.0
20160306:1910,0.0,0.0,0.0,-1.85,2.07,0.0
20160306:2010,0.0,0.0,0.0,-3.35,2.0,0.0
20160306:2110,0.0,0.0,0.0,-3.96,1.93,0.0
20160306:2210,0.0,0.0,0.0,-4.33,1.86,0.0
20160306:2310,0.0,0.0,0.0,-4.6,1.86,0.0
20160307:0010,0.0,0.0,0.0,-4.67,1.86,0.0
20160307:0110,0.0,0.0,0.0,-5.11,1.93,0.0
20160307:0210,0.0,0.0,0.0,-5.51,1.93,0.0
20160307:0310,0.0,0.0,0.0,-5.56,1.93,0.0
20160307:0410,0.0,0.0,0.0,-4.99,1.72,0.0
20160307:0510,0.0,0.0,0.0,-4.11,1.59,0.0
20160307:0610,6.08,1.86,3.56,-3.43,1.38,0.0
20160307:0710,467.68,123.11,13.08,-0.91,0.9,0.0
20160307:0810,1605.48,409.53,21.75,0.36,1.03,0.0
20160307:0910,1934.04,491.1,28.99,0.95,1.52,0.0
20160307:1010,1368.56,354.13,34.14,2.29,1.31,0.0
20160307:1110,1262.92,325.88,36.5,2.52,1.24,0.0
20160307:1210,171.76,49.18,35.68,3.03,1.1,0.0
20160307:1310,1238.8,320.67,31.82,3.24,0.97,0.0
20160307:1410,1050.92,271.77,25.51,3.05,0.83,0.0
20160307:1510,335.36,91.87,17.46,2.79,1.03,0.0
20160307:1610,106.6,31.6,8.3,2.31,1.17,0.0
20160307:1710,0.0,0.0,0.0,1.39,1.17,0.0
20160307:1810,0.0,0.0,0.0,0.55,1.31,0.0
20160307:1910,0.0,0.0,0.0,-0.84,1.31,0.0
20160307:2010,0.0,0.0,0.0,-0.37,0.97,0.0
20160307:2110,0.0,0.0,0.0,-0.42,0.62,0.0
20160307:2210,0.0,0.0,0.0,-0.83,0.48,0.0
20160307:2310,0.0,0.0,0.0,-1.09,0.41,0.0
20160308:0010,0.0,0.0,0.0,-1.44,0.14,0.0
20160308:0110,0.0,0.0,0.0,-1.65,0.14,0.0
20160308:0210,0.0,0.0,0.0,-2.18,0.41,0.0
20160308:0310,0.0,0.0,0.0,-2.14,0.69,0.0
20160308:0410,0.0,0.0,0.0,-2.0,0.9,0.0
20160308:0510,0.0,0.0,0.0,-2.29,1.17,0.0
20160308:0610,28.24,8.75,3.9,-2.95,1.31,0.0
20160308:0710,675.96,174.9,13.43,-2.63,1.59,0.0
20160308:0810,1014.72,257.21,22.11,-2.39,1.79,0.0
20160308:0910,917.88,236.33,29.37,0.06,2.07,0.0
20160308:1010,931.32,241.55,34.53,1.39,2.14,0.0
20160308:1110,1052.04,273.85,36.9,2.15,2.0,0.0
20160308:1210,817.76,215.3,36.06,2.67,1.52,0.0
20160308:1310,1546.64,399.95,32.17,2.86,1.38,0.0
20160308:1410,1580.92,407.19,25.82,2.96,1.45,0.0
20160308:1510,1046.08,275.87,17.74,3.83,1.45,0.0
20160308:1610,591.08,177.28,8.56,2.6,1.31,0.0
20160308:1710,0.0,0.0,0.0,2.32,0.9,0.0
20160308:1810,0.0,0.0,0.0,2.56,0.48,0.0
20160308:1910,0.0,0.0,0.0,0.49,0.97,0.0
20160308:2010,0.0,0.0,0.0,-0.3,0.9,0.0
20160308:2110,0.0,0.0,0.0,-1.21,0.97,0.0
20160308:2210,0.0,0.0,0.0,-1.66,0.97,0.0
20160308:2310,0.0,0.0,0.0,-1.91,0.83,0.0
20160309:0010,0.0,0.0,0.0,-2.39,0.76,0.0
20160309:0110,0.0,0.0,0.0,-2.86,0.76,0.0
20160309:0210,0.0,0.0,0.0,-3.31,0.69,0.0
20160309:0310,0.0,0.0,0.0,-3.62,0.55,0.0
20160309:0410,0.0,0.0,0.0,-3.94,0.76,0.0
20160309:0510,0.0,0.0,0.0,-4.07,1.1,0.0
20160309:0610,164.76,51.31,4.23,-4.09,1.31,0.0
20160309:0710,701.24,181.72,13.77,-2.5,1.1,0.0
20160309:0810,1863.2,469.49,22.47,-2.14,1.59,0.0
20160309:0910,1068.92,273.75,29.75,1.03,2.9,0.0
20160309:1010,784.4,204.53,34.93,2.54,3.24,0.0
20160309:1110,1687.12,429.99,37.29,3.47,3.17,0.0
20160309:1210,409.2,112.29,36.43,4.92,2.76,0.0
20160309:1310,228.12,65.89,32.51,5.88,2.48,0.0
20160309:1410,539.16,147.55,26.13,6.77,2.62,0.0
20160309:1510,815.64,218.79,18.02,6.8,2.83,0.0
20160309:1610,564.44,171.71,8.82,6.11,2.34,0.0
20160309:1710,0.0,0.0,0.0,4.53,2.14,0.0
20160309:1810,0.0,0.0,0.0,2.93,2.34,0.0
20160309:1910,0.0,0.0,0.0,0.32,1.38,0.0
20160309:2010,0.0,0.0,0.0,-0.32,1.17,0.0
20160309:2110,0.0,0.0,0.0,-0.21,0.83,0.0
20160309:2210,0.0,0.0,0.0,-0.34,0.48,0.0
20160309:2310,0.0,0.0,0.0,-0.74,0.14,0.0
20160310:0010,0.0,0.0,0.0,-1.43,0.21,0.0
20160310:0110,0.0,0.0,0.0,-2.08,0.28,0.0
20160310:0210,0.0,0.0,0.0,-2.65,0.41,0.0
20160310:0310,0.0,0.0,0.0,-2.72,0.55,0.0
20160310:0410,0.0,0.0,0.0,-2.95,0.69,0.0
20160310:0510,0.0,0.0,0.0,-2.92,0.69,0.0
20160310:0610,190.16,60.17,4.57,-3.03,0.69,0.0
20160310:0710,1116.96,289.58,14.12,-1.79,0.76,0.0
20160310:0810,2186.52,562.15,22.83,1.11,0.69,0.0
20160310:0910,2953.08,776.99,30.13,3.15,0.55,0.0
20160310:1010,3348.48,898.22,35.32,4.61,0.69,0.0
20160310:1110,3470.84,938.17,37.68,5.69,0.9,0.0
20160310:1210,3362.56,904.16,36.81,6.84,1.24,0.0
20160310:1310,3139.24,837.35,32.85,8.5,1.72,0.0
20160310:1410,2456.44,644.96,26.44,8.82,2.14,0.0
20160310:1510,1513.84,403.15,18.3,8.39,2.21,0.0
20160310:1610,584.36,178.55,9.08,7.71,2.07,0.0
20160310:1710,0.0,0.0,0.0,5.93,2.07,0.0
20160310:1810,0.0,0.0,0.0,4.11,2.14,0.0
20160310:1910,0.0,0.0,0.0,3.07,2.07,0.0
20160310:2010,0.0,0.0,0.0,2.06,2.0,0.0
20160310:2110,0.0,0.0,0.0,1.09,1.86,0.0
20160310:2210,0.0,0.0,0.0,0.26,1.66,0.0
20160310:2310,0.0,0.0,0.0,-0.52,1.38,0.0
20160311:0010,0.0,0.0,0.0,-0.51,1.1,0.0
20160311:0110,0.0,0.0,0.0,-1.03,0.97,0.0
20160311:0210,0.0,0.0,0.0,-1.23,0.83,0.0
20160311:0310,0.0,0.0,0.0,-0.91,0.62,0.0
20160311:0410,0.0,0.0,0.0,-1.09,0.34,0.0
20160311:0510,0.0,0.0,0.0,-1.03,0.14,0.0
20160311:0610,79.2,24.64,4.91,-0.86,0.28,0.0
20160311:0710,359.44,95.88,14.47,-0.4,0.41,0.0
20160311:0810,605.2,159.62,23.2,1.48,0.9,0.0
20160311:0910,917.4,240.07,30.52,3.26,1.66,0.0
20160311:1010,1467.4,380.18,35.72,4.74,2.48,0.0
20160311:1110,1347.16,351.18,38.08,5.83,2.9,0.0
20160311:1210,532.6,145.7,37.18,6.84,3.24,0.0
20160311:1310,254.2,73.31,33.2,6.72,3.1,0.0
20160311:1410,243.48,70.53,26.75,6.72,2.76,0.0
20160311:1510,725.12,195.45,18.58,6.54,2.41,0.0
20160311:1610,250.52,75.63,9.34,5.83,1.93,0.0
20160311:1710,0.0,0.0,0.0,4.85,2.0,0.0
20160311:1810,0.0,0.0,0.0,3.94,2.14,0.0
20160311:1910,0.0,0.0,0.0,3.77,2.28,0.0
20160311:2010,0.0,0.0,0.0,3.09,2.28,0.0
20160311:2110,0.0,0.0,0.0,2.73,2.28,0.0
20160311:2210,0.0,0.0,0.0,2.23,2.21,0.0
20160311:2310,0.0,0.0,0.0,1.75,2.21,0.0
20160312:0010,0.0,0.0,0.0,1.6,2.14,0.0
20160312:0110,0.0,0.0,0.0,1.04,2.07,0.0
20160312:0210,0.0,0.0,0.0,0.93,1.93,0.0
20160312:0310,0.0,0.0,0.0,0.89,1.86,0.0
20160312:0410,0.0,0.0,0.0,0.98,1.86,0.0
20160312:0510,0.0,0.0,0.0,0.83,1.86,0.0
20160312:0610,74.16,22.75,5.25,0.73,1.86,0.0
20160312:0710,665.28,176.27,14.82,2.11,2.28,0.0
20160312:0810,1981.12,503.51,23.56,2.94,3.1,0.0
20160312:0910,2888.76,739.86,30.9,3.5,3.31,0.0
20160312:1010,2622.28,673.58,36.12,4.19,3.17,0.0
20160312:1110,2494.4,643.52,38.48,5.08,3.03,0.0
20160312:1210,1243.68,324.25,37.56,6.08,3.24,0.0
20160312:1310,255.72,73.31,33.54,6.21,3.24,0.0
20160312:1410,227.6,65.89,27.06,6.19,3.1,0.0
20160312:1510,245.56,70.53,18.86,5.99,2.83,0.0
20160312:1610,318.48,93.23,9.6,5.51,2.48,0.0
20160312:1710,0.0,0.0,0.0,4.63,2.14,0.0
20160312:1810,0.0,0.0,0.0,3.94,2.07,0.0
20160312:1910,0.0,0.0,0.0,3.45,2.34,0.0
20160312:2010,0.0,0.0,0.0,2.98,2.41,0.0
20160312:2110,0.0,0.0,0.0,2.68,2.48,0.0
20160312:2210,0.0,0.0,0.0,2.38,2.55,0.0
20160312:2310,0.0,0.0,0.0,2.02,2.55,0.0
20160313:0010,0.0,0.0,0.0,1.73,2.48,0.0
20160313:0110,0.0,0.0,0.0,1.22,2.41,0.0
20160313:0210,0.0,0.0,0.0,1.18,2.62,0.0
20160313:0310,0.0,0.0,0.0,1.09,2.76,0.0
20160313:0410,0.0,0.0,0.0,0.88,2.62,0.0
20160313:0510,0.0,0.0,0.0,0.79,2.76,0.0
20160313:0610,70.4,22.09,5.59,0.71,2.76,0.0
20160313:0710,326.36,88.01,15.17,1.37,3.17,0.0
20160313:0810,289.72,78.88,23.93,2.1,4.48,0.0
20160313:0910,396.12,106.72,31.29,2.86,4.62,0.0
20160313:1010,296.04,81.67,36.51,3.67,4.9,0.0
20160313:1110,303.44,84.45,38.87,4.82,5.03,0.0
20160313:1210,513.88,139.2,37.94,5.65,5.03,0.0
20160313:1310,1049.96,273.69,33.89,6.29,4.97,0.0
20160313:1410,1822.8,467.29,27.37,6.13,4.34,0.0
20160313:1510,1093.96,287.85,19.14,5.92,4.14,0.0
20160313:1610,449.52,130.77,9.86,5.49,3.59,0.0
20160313:1710,0.0,0.0,0.0,4.57,2.97,0.0
20160313:1810,0.0,0.0,0.0,3.82,2.97,0.0
20160313:1910,0.0,0.0,0.0,2.9,3.38,0.0
20160313:2010,0.0,0.0,0.0,2.53,3.38,0.0
20160313:2110,0.0,0.0,0.0,2.22,3.52,0.0
20160313:2210,0.0,0.0,0.0,2.04,3.59,0.0
20160313:2310,0.0,0.0,0.0,1.83,3.72,0.0
20160314:0010,0.0,0.0,0.0,1.58,3.72,0.0
20160314:0110,0.0,0.0,0.0,1.1,3.66,0.0
20160314:0210,0.0,0.0,0.0,0.76,3.59,0.0
20160314:0310,0.0,0.0,0.0,0.27,3.52,0.0
20160314:0410,0.0,0.0,0.0,-0.03,3.38,0.0
20160314:0510,0.0,0.0,0.0,-0.2,3.59,0.0
20160314:0610,320.36,99.72,5.93,-0.34,3.59,0.0
20160314:0710,1338.84,344.67,15.53,0.5,4.0,0.0
20160314:0810,2303.48,578.94,24.3,1.06,4.41,0.0
20160314:0910,3081.28,781.25,31.67,1.78,4.21,0.0
20160314:1010,3315.2,848.06,36.91,2.42,4.07,0.0
20160314:1110,2877.72,734.91,39.27,3.36,4.14,0.0
20160314:1210,3241.52,834.14,38.31,4.21,4.14,0.0
20160314:1310,3199.36,825.34,34.23,5.06,4.07,0.0
20160314:1410,2318.92,594.95,27.67,5.31,3.66,0.0
20160314:1510,1635.16,427.12,19.42,5.39,3.59,0.0
20160314:1610,646.0,193.01,10.12,5.06,3.24,0.0
20160314:1710,0.0,0.0,0.0,3.92,2.34,0.0
20160314:1810,0.0,0.0,0.0,2.46,2.07,0.0
20160314:1910,0.0,0.0,0.0,1.62,2.0,0.0
20160314:2010,0.0,0.0,0.0,0.17,1.79,0.0
20160314:2110,0.0,0.0,0.0,-1.27,1.52,0.0
20160314:2210,0.0,0.0,0.0,-2.0,1.38,0.0
20160314:2310,0.0,0.0,0.0,-2.23,1.24,0.0
20160315:0010,0.0,0.0,0.0,-2.12,1.1,0.0
20160315:0110,0.0,0.0,0.0,-1.49,0.83,0.0
20160315:0210,0.0,0.0,0.0,-1.41,0.76,0.0
20160315:0310,0.0,0.0,0.0,-1.4,0.55,0.0
20160315:0410,0.0,0.0,0.0,-1.38,0.62,0.0
20160315:0510,0.0,0.0,0.0,-2.08,0.9,0.0
20160315:0610,101.96,29.3,6.28,-1.71,1.1,0.0
20160315:0710,190.48,51.97,15.88,-0.3,1.31,0.0
20160315:0810,335.68,90.02,24.67,0.53,1.45,0.0
20160315:0910,306.28,82.59,32.06,0.75,1.59,0.0
20160315:1010,216.32,59.39,37.31,0.89,1.86,0.0
20160315:1110,285.28,77.03,39.67,0.69,2.21,0.0
20160315:1210,270.8,73.31,38.69,0.74,2.34,0.0
20160315:1310,170.8,47.33,34.57,0.66,2.41,0.0
20160315:1410,145.24,40.83,27.98,0.98,2.14,0.0
20160315:1510,140.92,39.9,19.7,1.36,2.14,0.0
20160315:1610,121.76,34.94,10.37,1.06,1.38,0.0
20160315:1710,0.0,0.0,0.0,0.75,0.83,0.0
20160315:1810,0.0,0.0,0.0,0.5,0.76,0.0
20160315:1910,0.0,0.0,0.0,-0.63,1.45,0.0
20160315:2010,0.0,0.0,0.0,-0.97,1.72,0.0
20160315:2110,0.0,0.0,0.0,-1.23,2.14,0.0
20160315:2210,0.0,0.0,0.0,-1.25,2.48,0.0
20160315:2310,0.0,0.0,0.0,-1.08,2.55,0.0
20160316:0010,0.0,0.0,0.0,-1.36,2.62,0.0
20160316:0110,0.0,0.0,0.0,-1.71,2.69,0.0
20160316:0210,0.0,0.0,0.0,-1.76,2.9,0.0
20160316:0310,0.0,0.0,0.0,-1.79,2.97,0.0
20160316:0410,0.0,0.0,0.0,-1.75,3.17,0.0
20160316:0510,0.0,0.0,0.0,-1.95,3.45,0.0
20160316:0610,153.72,43.81,6.62,-2.16,3.72,0.0
20160316:0710,340.6,89.15,16.23,-1.17,5.86,0.0
20160316:0810,834.76,212.1,25.04,-0.27,6.14,0.0
20160316:0910,561.92,146.1,32.45,1.07,6.28,0.0
20160316:1010,1011.6,259.28,37.71,2.81,6.21,0.0
20160316:1110,1315.64,335.85,40.07,4.61,5.66,0.0
20160316:1210,721.24,190.61,39.07,5.7,5.52,0.0
20160316:1310,2499.2,637.42,34.91,6.47,5.31,0.0
20160316:1410,1664.12,428.59,28.28,6.88,5.17,0.0
20160316:1510,1212.12,318.43,19.97,6.76,5.03,0.0
20160316:1610,670.04,197.99,10.63,6.07,4.41,0.0
20160316:1710,0.0,0.0,0.0,4.8,4.07,0.0
20160316:1810,0.0,0.0,0.0,3.5,3.93,0.0
20160316:1910,0.0,0.0,0.0,1.89,3.38,0.0
20160316:2010,0.0,0.0,0.0,0.92,3.1,0.0
20160316:2110,0.0,0.0,0.0,0.09,2.76,0.0
20160316:2210,0.0,0.0,0.0,-0.67,2.41,0.0
20160316:2310,0.0,0.0,0.0,-1.77,2.07,0.0
20160317:0010,0.0,0.0,0.0,-2.73,2.0,0.0
20160317:0110,0.0,0.0,0.0,-3.23,2.07,0.0
20160317:0210,0.0,0.0,0.0,-3.63,1.93,0.0
20160317:0310,0.0,0.0,0.0,-3.92,1.79,0.0
